ID,Тип,Артикул,Ім'я,Опубліковано,Рекомендовано?,Видимість в каталозі,Короткий опис,Опис,Початок акції,Завершення акції,Статус податку,Клас податку,В наявності?,Запас,Низька кількість запасів,Дозволити резервування?,Продавати окремо?,Вага (kg),Довжина (cm),Ширина (cm),Висота (cm),Дозволити відгуки?,Примітка до покупки,Ціна зі знижкою,Звичайна ціна,Категорії,Позначки,Клас доставки,Зображення,Ліміт завантажень,Число днів до закінчення Завантаження,Предок,Згруповані товари,Над продажі,Супутні товари,Зовнішній URL,Текст кнопки,Положення,Назва 1 атрибуту,1 значення атрибуту,Атрибут 1 видимий,Атрибут 1 глобальний,Назва 2 атрибуту,2 значення атрибуту,Атрибут 2 видимий,Атрибут 2 глобальний,Мета ідентифікатор :ocean_sidebar,Мета ідентифікатор :ocean_second_sidebar,Мета ідентифікатор :ocean_disable_margins,Мета ідентифікатор :ocean_display_top_bar,Мета ідентифікатор :ocean_display_header,Мета ідентифікатор :ocean_center_header_left_menu,Мета ідентифікатор :ocean_custom_header_template,Мета ідентифікатор :ocean_header_custom_menu,Мета ідентифікатор :ocean_menu_typo_font_family,Мета ідентифікатор :ocean_disable_title,Мета ідентифікатор :ocean_disable_heading,Мета ідентифікатор :ocean_disable_breadcrumbs,Мета ідентифікатор :ocean_display_footer_widgets,Мета ідентифікатор :ocean_display_footer_bottom,Мета ідентифікатор :ocean_custom_footer_template,Мета ідентифікатор :_wpml_media_featured,Мета ідентифікатор :_wc_product_documents_title,Мета ідентифікатор :_wc_product_documents_display,Мета ідентифікатор :_wpml_word_count,Мета ідентифікатор :_yoast_wpseo_primary_product_cat,Мета ідентифікатор :osh_disable_topbar_sticky,Мета ідентифікатор :osh_disable_header_sticky,Мета ідентифікатор :osh_sticky_header_style,Мета ідентифікатор :_wpml_media_duplicate,Мета ідентифікатор :_yoast_wpseo_focuskw,Мета ідентифікатор :_yoast_wpseo_linkdex,Мета ідентифікатор :_yoast_wpseo_content_score,Мета ідентифікатор :_yoast_wpseo_focuskeywords,Мета ідентифікатор :_yoast_wpseo_keywordsynonyms,Мета ідентифікатор :_wpml_media_has_media,Мета ідентифікатор :wbcr_wp_old_slug,Мета ідентифікатор :_wp_old_date,Мета ідентифікатор :_oembed_533515a706e016a9bb304a9772c907bb,Мета ідентифікатор :_oembed_time_533515a706e016a9bb304a9772c907bb,Атрибут 2 за замовчуванням,Мета ідентифікатор :_oembed_bfb8e4d53f7029a37bc2ec572bb20b50,Мета ідентифікатор :_oembed_time_bfb8e4d53f7029a37bc2ec572bb20b50,Мета ідентифікатор :ocean_post_title_style,Мета ідентифікатор :ocean_post_title_background,Мета ідентифікатор :ocean_post_title_bg_image_repeat,Мета ідентифікатор :ocean_post_title_bg_image_size,Мета ідентифікатор :ocean_post_title_bg_overlay,Мета ідентифікатор :ocean_post_title_bg_image_position,Мета ідентифікатор :_oembed_cf5fdf2a60f830e751fd1e288dbafa69,Мета ідентифікатор :_oembed_time_cf5fdf2a60f830e751fd1e288dbafa69,Назва 3 атрибуту,3 значення атрибуту,Атрибут 3 видимий,Атрибут 3 глобальний,Атрибут 3 за замовчуванням,Мета ідентифікатор :_oembed_86593aa9e750ff0f36a65e39973ef073,Мета ідентифікатор :_oembed_time_86593aa9e750ff0f36a65e39973ef073,Мета ідентифікатор :_oembed_b33ae0ea6d4e6f2962235e24f863946f,Мета ідентифікатор :_oembed_time_b33ae0ea6d4e6f2962235e24f863946f,Мета ідентифікатор :_oembed_86ffc6ca0f8f231f0b249032a7f5b2c7,Мета ідентифікатор :_oembed_time_86ffc6ca0f8f231f0b249032a7f5b2c7
966,variable,PC205,COCKPIT,1,0,visible,"<strong>Рідина для консервації пластикових компонентів (матуючий)
\n</strong>
\n
\nПродукт призначений для збереження пластикових елементів, таких як автомобільні панелі.
\nЗасіб відновлює природний вигляд і має антистатичні властивості. При регулярному використані запобігає повторному осіданню пилу та бруду на поверхнях.
\nМає приємний, свіжий аромат.","Продукт призначений для збереження елементів із пластмас, у тому числі автомобільних поверхонь та панелей.
\nВідновлює природний вигляд та має антистатичні властивості. Не залишає жирного блиску. Засіб має приємний, свіжий аромат.
\n
\n<strong>Використання:</strong>
\n
\nЗастосовувати рідину з розпилювачем, розподілити губкою або м'якою ганчіркою.
\n<strong>Увага!</strong> Не застосовувати на кермо та педалі. Не використовувати на розігрітих поверхнях.",,,taxable,,1,,,0,0,,,,,1,,,,"Автокосметика, Автокосметика > Очищення інтер'єру, Автокосметика > Очищення інтер'єру > Пластик","автокосметика, догляд за поверхнями, пластик",,"https://www.pro-chem.com.ua/wp-content/uploads/2019/08/COCKPIT.jpg, https://www.pro-chem.com.ua/wp-content/uploads/2019/08/COCKPIT-1.jpg, https://www.pro-chem.com.ua/wp-content/uploads/2019/08/COCKPIT-2.jpg",,,,,"PC202, N275, PC214, PC212","PC112, PC001, PC102",,,0,Бренд,Pro-Chem,1,1,Об'єм,"10 л, 200 мл, 6 л, 600 мл",1,1,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,0,Документація,yes,"{""total"":103,""to_translate"":{""ru"":103}}",,default,default,default,1,COCKPIT,36,90,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
970,variation,"PC205-0,2",COCKPIT - 200 мл,1,0,visible,,Засіб для поліролю пластикових елементів (200 мл),,,taxable,parent,1,,,0,0,,,,,0,,,78.03,,,,https://www.pro-chem.com.ua/wp-content/uploads/2019/08/COCKPIT.jpg,,,PC205,,,"PC112, PC001, PC102",,,0,Об'єм,200 мл,,1,,,,,,,,,,,,,,,,,,,,1,,,"{""total"":17,""to_translate"":{""ru"":17}}",,,,,1,,,,,,1,cockpit-200-%d0%bc%d0%bb,,,,,,,,,,,,,,,,,,,,,,,,,
971,variation,"PC205-0,6",COCKPIT - 600 мл,1,0,visible,,Засіб для поліролю пластикових елементів (600 мл),,,taxable,parent,1,,,0,0,,,,,0,,,111.44,,,,https://www.pro-chem.com.ua/wp-content/uploads/2019/08/COCKPIT-1.jpg,,,PC205,,,"PC112, PC001, PC102",,,2,Об'єм,600 мл,,1,,,,,,,,,,,,,,,,,,,,1,,,"{""total"":17,""to_translate"":{""ru"":17}}",,,,,1,,,,,,1,cockpit-600-%d0%bc%d0%bb,,,,,,,,,,,,,,,,,,,,,,,,,
972,variation,PC205-6,COCKPIT - 6 л,1,0,visible,,Засіб для поліролю пластикових елементів (6 л),,,taxable,parent,1,,,0,0,,,,,0,,,757.35,,,,https://www.pro-chem.com.ua/wp-content/uploads/2019/08/COCKPIT-2.jpg,,,PC205,,,"PC112, PC001, PC102",,,3,Об'єм,6 л,,1,,,,,,,,,,,,,,,,,,,,1,,,"{""total"":17,""to_translate"":{""ru"":17}}",,,,,1,,,,,,1,cockpit-6-%d0%bb,,,,,,,,,,,,,,,,,,,,,,,,,
973,variation,PC205-10,COCKPIT - 10 л,1,0,visible,,Засіб для поліролю пластикових елементів (10 л),,,taxable,parent,1,,,0,0,,,,,0,,,1188,,,,https://www.pro-chem.com.ua/wp-content/uploads/2019/08/COCKPIT-2.jpg,,,PC205,,,"PC112, PC001, PC102",,,4,Об'єм,10 л,,1,,,,,,,,,,,,,,,,,,,,1,,,"{""total"":17,""to_translate"":{""ru"":17}}",,,,,1,,,,,,1,cockpit-10-%d0%bb,,,,,,,,,,,,,,,,,,,,,,,,,
974,variable,PC219,PLASTIC PASSION,1,0,visible,"<strong>Рідина для очищення пластикових поверхонь (APC)</strong>
\n
\nЗасіб призначений для очищення будь-яких пластикових поверхонь таких як: елементи салону автомобіля, віконні та дверні рами, садові меблі, кухонна техніка та інші предмети із пластмаси. Легко видаляє навіть старі, стійкі плями. Очищає поверхнево, не вимагає тертя. Має антистатичні властивості.
\nПри регулярному використанні, запобігає повторному осіданню пилу та бруду.","Засіб призначений для очищення всіх пластикових поверхонь, таких як:
\n<ul>
\n 	<li>елементи салону автомобіля</li>
\n 	<li>віконні та дверні рами</li>
\n 	<li>садові меблі</li>
\n 	<li>кухонна техніка</li>
\n 	<li>та інші предмети з пластмаси</li>
\n</ul>
\n&nbsp;
\n
\nВін легко видаляє навіть старі, стійкі плями. Очищає поверхню, не вимагає тертя. Має антистатичні властивості. При регулярному застосуванні запобігає повторному осіданню пилу та бруду.
\n
\n&nbsp;
\n
\n<strong>Використання:</strong>
\n
\nПрепарат слід наносити на очищену поверхню, промиту поверхню, залишити на кілька хвилин, а потім протерти ганчіркою. У разі сильно забрудненої поверхні потрібно повторити, та використовувати механічний засіб, наприклад, губку чи щітку.",,,taxable,,1,,,0,0,,,,,1,,,,"Автокосметика, Автокосметика > Очищення інтер'єру, Автокосметика > Очищення інтер'єру > Пластик","автокосметика, догляд за поверхнями, пластик",,"https://www.pro-chem.com.ua/wp-content/uploads/2019/08/PLASTIC-PASSION.jpg, https://www.pro-chem.com.ua/wp-content/uploads/2019/08/PLASTIC-PASSION-1.jpg",,,,,"PC205, id:981, N275, id:985","PC205, PC207, PC215-1",,,0,Бренд,Pro-Chem,1,1,Об'єм,"10 л, 6 л, 600 мл",1,1,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,0,Документація,yes,"{""total"":150,""to_translate"":{""ru"":150}}",,default,default,default,1,PLASTIC PASSION,36,90,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
977,variation,"PC219-0,6",PLASTIC PASSION - 600 мл,1,0,visible,,Засіб для чищення пластикових поверхонь,,,taxable,parent,1,,,0,0,,,,,0,,,141.08,,,,https://www.pro-chem.com.ua/wp-content/uploads/2019/08/PLASTIC-PASSION.jpg,,,PC219,,,"PC205, PC207, PC215-1",,,1,Об'єм,600 мл,,1,,,,,,,,,,,,,,,,,,,,1,,,"{""total"":17,""to_translate"":{""ru"":17}}",,,,,1,,,,,,1,plastic-passion-600-%d0%bc%d0%bb,,,,,,,,,,,,,,,,,,,,,,,,,
978,variation,PC219-6,PLASTIC PASSION - 6 л,1,0,visible,,Засіб для чищення пластикових поверхонь,,,taxable,parent,1,,,0,0,,,,,0,,,891,,,,https://www.pro-chem.com.ua/wp-content/uploads/2019/08/PLASTIC-PASSION-1.jpg,,,PC219,,,"PC205, PC207, PC215-1",,,2,Об'єм,6 л,,1,,,,,,,,,,,,,,,,,,,,1,,,"{""total"":17,""to_translate"":{""ru"":17}}",,,,,1,,,,,,1,plastic-passion-6-%d0%bb,,,,,,,,,,,,,,,,,,,,,,,,,
979,variation,PC219-10,PLASTIC PASSION - 10 л,1,0,visible,,Засіб для чищення пластикових поверхонь,,,taxable,parent,1,,,0,0,,,,,0,,,1410.75,,,,https://www.pro-chem.com.ua/wp-content/uploads/2019/08/PLASTIC-PASSION-1.jpg,,,PC219,,,"PC205, PC207, PC215-1",,,3,Об'єм,10 л,,1,,,,,,,,,,,,,,,,,,,,1,,,"{""total"":17,""to_translate"":{""ru"":17}}",,,,,1,,,,,,1,plastic-passion-10-%d0%bb,,,,,,,,,,,,,,,,,,,,,,,,,
981,simple,,DETAIL EXPERT,1,0,visible,"<span class=""tlid-translation translation"" lang=""uk""><strong>ЩІтка для чищення поверхонь</strong>
\n<span title="""">Натуральна щетина.</span> <span class="""" title="""">Для видалення воску із щілин, чищення прокладок і швів на оббивці сидінь.</span></span>","<span class=""tlid-translation translation"" lang=""uk""><span title="""">Ідеально підходить для чищення всіх куточків, деталей та оббивки.</span>
\n<span title="""">Незамінна при чищенні швів в оббивці сидінь та для видалення воску з щілин.</span> <span title="""">Також підходить для чищення та розчісування прокладок.</span></span>
\n
\n&nbsp;
\n<ul>
\n 	<li><span class=""tlid-translation translation"" lang=""uk""><span class="""" title="""">Довжина кисті: 12 см</span></span></li>
\n 	<li><span class=""tlid-translation translation"" lang=""uk""><span title="""">Висота щетини: 25 мм</span></span></li>
\n</ul>",,,taxable,,1,,,0,0,,,,,1,,,71.82,"Автокосметика > Очищення інтер'єру, Автокосметика > Очищення інтер'єру > Шкіра та тканини, Щітки та розпилювачі > Щітки та деталізовані пензлі, Щітки та розпилювачі",,,https://www.pro-chem.com.ua/wp-content/uploads/2019/08/DETAIL-EXPERT.jpg,,,,,,,,,0,,,,,,,,,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
983,simple,N262,MIKROFIBRA PROFESSIONAL LEATHER,1,0,visible,"<strong>40 х 40 см / Щітка для шкіри / 1 шт.</strong>
\nВага 300г / м2","Мікрофібра для шкіри, завдяки більш грубій структурі порівняно з іншими мікроволокном, відмінно видаляє бруд та інші домішки.
\nЧи не фарбує очищену оббивку. Його можна використовувати з більш агресивними хімічними речовинами, які зазвичай реагують з фарбованими тканинами.
\n
\nОсобливості:
\n<ul>
\n 	<li>добре вбирає воду, пил і бруд</li>
\n 	<li>Більш груба структура</li>
\n 	<li>Надзвичайно довговічна - можна прати машинно</li>
\n 	<li>Вага: 300 г / м2</li>
\n 	<li>Колір: білий</li>
\n 	<li>Упаковка: 1 шт</li>
\n</ul>",,,taxable,,1,,,0,0,,,,,1,,,66.6,"Серветки та дозатори > Мікрофібри, Автокосметика > Очищення інтер'єру, Серветки та дозатори, Автокосметика > Очищення інтер'єру > Шкіра та тканини",,,https://www.pro-chem.com.ua/wp-content/uploads/2019/08/MIKROFIBRA-PROFESSIONAL-LEATHER.jpg,,,,,,,,,0,,,,,,,,,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
985,simple,,Щітка для шкіри натуральна,1,0,visible,"<span class=""tlid-translation translation"" lang=""uk""><span class="""" title="""">Натуральна щетина довжиною 1,8 см.</span></span>","<span class=""tlid-translation translation"" lang=""uk""><span title="""">Надзвичайно міцна кисть для шкіри з густими природними щетинками.</span> <span title="""">Дуже м’яка і ніжна, не дряпає поверхню шкіри і не фарбується.</span></span>
\n
\n<span class="""" title="""">Можна використовувати з усіма очисними засобами для шкіри.</span> <span class="""" title="""">Щітка не деформується під сильним під тиском, ви можете використовувати її для більш детального очищення.</span> <span title="""">Гарантує найкращі результати та зручність роботи.</span>
\n<ul>
\n 	<li>Довжина щетини: 1,8 см</li>
\n 	<li>Довжина кисті: 12 см</li>
\n 	<li>Лакована ручка</li>
\n</ul>",,,taxable,,1,,,0,0,,,,,1,,,95.99,"Автокосметика, Автокосметика > Очищення інтер'єру, Автокосметика > Очищення інтер'єру > Шкіра та тканини, Щітки та розпилювачі > Щітки та деталізовані пензлі, Щітки та розпилювачі",,,https://www.pro-chem.com.ua/wp-content/uploads/2019/08/SZCZOTKA.jpg,,,,,,,,,0,,,,,,,,,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,,,,,,,,,1,,,,,,1,%d1%89%d1%96%d1%82%d0%ba%d0%b0-%d0%b4%d0%bb%d1%8f-%d1%88%d0%ba%d1%96%d1%80%d0%b8-%d0%bd%d0%b0%d1%82%d1%83%d1%80%d0%b0%d0%bb%d1%8c%d0%bd%d0%b0,,,,,,,,,,,,,,,,,,,,,,,,,
988,simple,PC210,DEFROSTER,1,0,visible,"<strong>Розморожувач для вікон</strong>
\nШвидко і ефективно видаляє кристали льоду та паморозь.","<strong>DEFROSTER</strong> швидко і ефективно видаляє кристали льоду та паморозь із замерзлих зовнішніх поверхонь вікон, фар та дзеркал.
\n
\nБезпечний для лаків, склоочисників та ущільнювачів.",,,taxable,,1,,,0,0,,,,,1,,,103.95,"Автокосметика, Автокосметика > Обслуговування > Антифриз, Автокосметика > Обслуговування",автокосметика,,https://www.pro-chem.com.ua/wp-content/uploads/2019/08/DEFROSTER.jpg,,,,,"N275, N262, PC219","PC102, PC219, PC103",,,0,Бренд,Pro-Chem,1,1,Об'єм,750 мл,1,1,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,0,Документація,yes,"{""total"":45,""to_translate"":{""ru"":45}}",,default,default,default,1,DEFROSTER,41,90,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
990,variable,PC226,SUMMER,1,0,visible,"<strong>Концентрована літня миюча рідина для обприскувача</strong>
\nЕфективно видаляє бруд, не залишаючи смуг. Запах зеленого яблука.",,,,taxable,,1,,,0,0,,,,,1,,,,"Автокосметика, Автокосметика > Обслуговування > Для вікон, Автокосметика > Обслуговування",,,"https://www.pro-chem.com.ua/wp-content/uploads/2019/08/SUMMER.jpg, https://www.pro-chem.com.ua/wp-content/uploads/2019/08/SUMMER-1.jpg",,,,,,,,,0,Запах,Яблуко,1,1,Об'єм,"1 л, 10 л",1,1,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,0,,,"{""total"":25,""to_translate"":{""ru"":25}}",,default,default,default,0,,,60,,,1,,,,,,,,,,,,,,,,Бренд,Pro-Chem,1,1,,,,,,,
991,variation,PC226-1,SUMMER - 1 л,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,289.58,,,,https://www.pro-chem.com.ua/wp-content/uploads/2019/08/SUMMER.jpg,,,PC226,,,,,,1,Об'єм,1 л,,1,,,,,,,,,,,,,,,,,,,,1,,,"{""total"":10,""to_translate"":{""ru"":10}}",,,,,1,,,,,,1,summer-1-%d0%bb,,,,,,,,,,,,,,,,,,,,,,,,,
992,variation,PC226-10,SUMMER - 10 л,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2376,,,,https://www.pro-chem.com.ua/wp-content/uploads/2019/08/SUMMER-1.jpg,,,PC226,,,,,,2,Об'єм,10 л,,1,,,,,,,,,,,,,,,,,,,,1,,,"{""total"":10,""to_translate"":{""ru"":10}}",,,,,1,,,,,,1,summer-10-%d0%bb,,,,,,,,,,,,,,,,,,,,,,,,,
995,simple,KWAXi6,Xi6 Viton,1,0,visible,"<strong>Ручний розпилювач під тиском 6л</strong>
\nПризначений для застосування агресивних хімікатів","<div class=""g-col-12 product-description"">
\n
\nПризначений для застосування агресивних хімікатів. Стійкий до речовин, найбільш поширений у будівництві, автомобільній промисловості, нафтовій промисловості (наприклад, під час нанесення нафтопродуктів).
\n
\nВикористовується в автомийках, на будівельних майданчиках, в механічних цехах, а також під час миття та захисту машин та приладів (наприклад, будівництва).
\n
\n&nbsp;
\n
\n<strong>ОСОБЛИВОСТІ:</strong>
\n<ul>
\n 	<li>Скловолокно - довжина 35 см</li>
\n 	<li>Зручна лійка - зручне наливання рідин</li>
\n 	<li>Запобіжний клапан - регулювання тиску</li>
\n 	<li>Комфортний переносний ремінь - зручність у використанні під час тривалої роботи.</li>
\n</ul>
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,742.16,"Cільське господарство, Щітки та розпилювачі > Оприскувачі, Щітки та розпилювачі > Оприскувачі > Розпилювачі",,,https://www.pro-chem.com.ua/wp-content/uploads/2019/08/Xi6-Viton.jpg,,,,,,,,,0,Бренд,Kwazar,1,1,Об'єм,6 л,1,1,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
997,variable,KWA,Venus Super 360 Pro+,1,0,visible,"<strong>Ручний розпилювач під тиском 1,5 л</strong>
\n
\nНевеликий професійний розпилювач для роботи, пов’язаної з миттям та очищенням. Ідеально підходить для автомийок та майстерень, медичних закладів, для фірм що спеціалізуються прибиранням.","Обприскувач високого тиску з підвищеною хімічною стійкістю, призначений для широко використовуваних лужних препаратів, серед інших у майстернях, у промисловості, у харчовій промисловості. Він відмінно підходить в прибирані, очищенні та дезінфекції поверхонь, очищення санітарно-побутових приміщень, лікарень, чищення сталевих конструкцій на судах, деталей літаків, очищення підлог, стін, фасадів залів, складів, промислових будівель, знежирюванні інструментів і двигунів, видалення масел, мастил , сажі в промислових кухнях. Конструкція пристрою та ущільнення EPDM забезпечують довговічність та тривалий термін служби розпилювача.
\n
\n&nbsp;
\n
\n<strong>ОСОБЛИВОСТІ:</strong>
\n
\n<strong>Регульований наконечник</strong> – полегшує роботу у важко доступних місцях
\n
\n<strong>регульоване сопло</strong> - дозволяє регулювати кількість рідинного спрею (від туману до потоку)
\n
\n<strong>запобіжний клапан</strong> - контролює тиск у балоні, захищаючи його від «накачування»
\n
\n<strong>зручна ручка</strong> - спеціально розроблена ергономіка роботи
\n
\n<strong>шкала рівня рідини</strong> - це полегшить дозування та контроль рівня рідини в резервуарі
\n
\n<strong>стабілізуюче кільце</strong> - стабілізує та захищає резервуар від пошкодження
\n
\n<strong>EPDM ущільнення</strong>",,,taxable,,1,,,0,0,,,,,1,,,,"Щітки та розпилювачі > Оприскувачі, Щітки та розпилювачі > Оприскувачі > Розпилювачі",,,"https://www.pro-chem.com.ua/wp-content/uploads/2019/08/Venus-Super-360-Pro.jpg, https://www.pro-chem.com.ua/wp-content/uploads/2019/08/Venus-Super-360-Pro-1.jpg",,,,,,,,,0,Бренд,Kwazar,1,1,Тип розпилювача,"Acid Line, Alka Line",1,0,0,0,enable,default,default,0,0,0,0,default,default,default,default,default,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,Об'єм,1.5 л,1,1,,,,,,,
998,variation,KWAK15,Venus Super 360 Pro+,1,0,visible,,"Ручний розпилювач під тиском для кислот (шт.)
\n",,,taxable,parent,1,,,0,0,,,,,0,,,552.42,,,,https://www.pro-chem.com.ua/wp-content/uploads/2019/08/Venus-Super-360-Pro-1.jpg,,,KWA,,,,,,0,Тип розпилювача,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
